gene,analysis,covariate,n_samples,mean_vst,spearman_rho,p_value,fdr,SYMBOL,GENENAME
AT2G16700,primary,leaf_auc,16,10.0413003266605,-0.781457165203733,0.0003502706344879,0.014163090792793,ADF5|ATADF5,Encodes actin depolymerizing factor 5 (ADF5).
AT2G34080,primary,leaf_auc,16,6.754499287579576,-0.781457165203733,0.0003502706344879,0.014163090792793,,
AT2G46680,primary,leaf_auc,16,11.094912447666436,-0.781457165203733,0.0003502706344879,0.014163090792793,ATHB-7|ATHB7|HB-7,encodes a putative transcription factor that contains a homeodomain closely linked to a leucine zipper motif. Transcript is detected in all tissues examined.  Is transcriptionally regulated in an ABA-dependent manner and may act in a signal transduction pathway which mediates a drought response.
AT3G12770,primary,leaf_auc,16,7.374773365567658,-0.781457165203733,0.0003502706344879,0.014163090792793,MEF22,Encodes a pentatricopeptide repeat protein (PPR) protein involved in mitochondrial mRNA editing.
AT3G59010,primary,leaf_auc,16,10.459216173948752,0.781457165203733,0.0003502706344879,0.014163090792793,PME35|PME61,
AT4G08300,primary,leaf_auc,16,8.881479418566771,0.781457165203733,0.0003502706344879,0.014163090792793,UMAMIT17,
AT4G11410,primary,leaf_auc,16,9.967252484923405,-0.781457165203733,0.0003502706344879,0.014163090792793,,
AT4G34970,primary,leaf_auc,16,7.606770867076388,-0.781457165203733,0.0003502706344879,0.014163090792793,ADF9,
AT5G27030,primary,leaf_auc,16,9.755560552125946,0.781457165203733,0.0003502706344879,0.014163090792793,TPR3,
AT1G09830,primary,leaf_auc,16,10.067452969642744,0.7799854944594699,0.0003655687425925,0.0144830458239554,PUR2,glycinamide ribonucleotide synthetase (GAR synthetase) that catalyzes the conversion of phosphoribosyl amine to phosphoribosyl glycineamide
AT1G13250,primary,leaf_auc,16,10.066073968452956,0.7799854944594699,0.0003655687425925,0.0144830458239554,GATL3,Encodes a protein with  putative galacturonosyltransferase activity.
AT1G27760,primary,leaf_auc,16,12.857056467338284,-0.7799854944594699,0.0003655687425925,0.0144830458239554,ATSAT32|SAT32,Encodes a protein with similarity to human interferon-related developmental regulator (IFRD)that is involved in salt tolerance. Loss of function mutations are hypersensitive to salt stress and have reduced fertility. SAT32 is found in the cytoplasm but appears to translocate to the nucleus when plants are subject to salt stress.
AT1G69480,primary,leaf_auc,16,8.513210074769605,-0.7799854944594699,0.0003655687425925,0.0144830458239554,,
AT3G11260,primary,leaf_auc,16,6.472457574788771,-0.7799854944594699,0.0003655687425925,0.0144830458239554,WOX5|WOX5B,Arabidopsis thaliana WOX5 protein mRNA
AT3G13770,primary,leaf_auc,16,7.031596291474578,-0.7799854944594699,0.0003655687425925,0.0144830458239554,,
AT3G18580,primary,leaf_auc,16,7.856259517967488,0.7799854944594699,0.0003655687425925,0.0144830458239554,SSB2,
AT3G52420,primary,leaf_auc,16,9.06758619359798,-0.7799854944594699,0.0003655687425925,0.0144830458239554,ATOEP7|OEP7,encodes a 7 kDa chloroplast outer envelope membrane protein.
AT3G59150,primary,leaf_auc,16,8.381112382768977,-0.7799854944594699,0.0003655687425925,0.0144830458239554,,
AT3G59430,primary,leaf_auc,16,8.546189142951729,-0.7799854944594699,0.0003655687425925,0.0144830458239554,,
AT5G09450,primary,leaf_auc,16,9.870661895413406,-0.7799854944594699,0.0003655687425925,0.0144830458239554,,
AT5G45650,primary,leaf_auc,16,10.352594990734826,0.7799854944594699,0.0003655687425925,0.0144830458239554,,
AT2G29130,primary,leaf_auc,16,6.583060184098488,0.7791129658826689,0.000374896363819,0.0147871950889912,ATLAC2|LAC2,"putative laccase, knockout mutant had reduced root elongation under PEG-induced dehydration"
AT1G17430,primary,leaf_auc,16,9.343838499433062,0.7785138237152067,0.000381414499597,0.0147871950889912,,
AT1G28090,primary,leaf_auc,16,10.824730221542406,-0.7785138237152067,0.000381414499597,0.0147871950889912,,
AT1G29050,primary,leaf_auc,16,10.83657105744346,0.7785138237152067,0.000381414499597,0.0147871950889912,TBL38,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication)."
AT2G15490,primary,leaf_auc,16,8.251792377046131,-0.7785138237152067,0.000381414499597,0.0147871950889912,UGT73B4,
AT2G21650,primary,leaf_auc,16,8.537633070811868,0.7785138237152067,0.000381414499597,0.0147871950889912,ATRL2|MEE3|RSM1,RSM1 is a member of a small sub-family of single MYB transcription factors. Analysis of overexpressin lines indicate its involvement during early morphogenesis.
AT2G22570,primary,leaf_auc,16,8.588549122133898,-0.7785138237152067,0.000381414499597,0.0147871950889912,ATNIC1|NIC1,encodes a nicotinamidase that converts nicotinamide into nicotinic acid. As such the encoded enzyme is involved in the pyridine nucleotide salvage pathway which may be connected to the de novo NAD biosynthesis through the ABA signaling pathway.
AT4G02660,primary,leaf_auc,16,8.028828898267287,0.7785138237152067,0.000381414499597,0.0147871950889912,BCHA2,
AT4G35310,primary,leaf_auc,16,12.166079291816674,0.7785138237152067,0.000381414499597,0.0147871950889912,ATCPK5|CPK5,calmodulin-domain protein kinase CDPK isoform 5 (CPK5)
AT5G05840,primary,leaf_auc,16,7.337421575185733,0.7785138237152067,0.000381414499597,0.0147871950889912,BDR6,
AT5G14550,primary,leaf_auc,16,8.882485301658415,-0.7785138237152067,0.000381414499597,0.0147871950889912,,
AT5G58400,primary,leaf_auc,16,6.819168626016845,-0.7785138237152067,0.000381414499597,0.0147871950889912,,
AT5G61740,primary,leaf_auc,16,7.377310791513461,0.7785138237152067,0.000381414499597,0.0147871950889912,ABCA10|ATATH14|ATH14,member of ATH subfamily
AT1G04180,primary,leaf_auc,16,6.257954413365663,0.7778616850979003,0.0003886152450159,0.015016884336553,YUC9|YUCCA9,
AT3G23510,primary,leaf_auc,16,6.765923753452898,0.7778616850979003,0.0003886152450159,0.015016884336553,,
AT1G19980,primary,leaf_auc,16,8.757312200816072,-0.7770421529709436,0.0003978230670348,0.0150999519944043,,
AT1G73655,primary,leaf_auc,16,11.228217384541978,0.7770421529709436,0.0003978230670348,0.0150999519944043,,
AT1G79110,primary,leaf_auc,16,10.968262892712556,0.7770421529709436,0.0003978230670348,0.0150999519944043,BRG2,
AT2G07687,primary,leaf_auc,16,7.118876168799419,-0.7770421529709436,0.0003978230670348,0.0150999519944043,,
AT2G27400,primary,leaf_auc,16,8.557796264464004,-0.7770421529709436,0.0003978230670348,0.0150999519944043,,
AT2G45210,primary,leaf_auc,16,8.879077920150273,-0.7770421529709436,0.0003978230670348,0.0150999519944043,SAG201|SAUR36,
AT3G05660,primary,leaf_auc,16,8.729220643096887,0.7770421529709436,0.0003978230670348,0.0150999519944043,AtRLP33|RLP33,
AT4G04630,primary,leaf_auc,16,8.21503860854957,0.7770421529709436,0.0003978230670348,0.0150999519944043,,
AT4G10430,primary,leaf_auc,16,10.457239968956756,-0.7770421529709436,0.0003978230670348,0.0150999519944043,,
AT4G28490,primary,leaf_auc,16,11.295909779740738,0.7770421529709436,0.0003978230670348,0.0150999519944043,HAE|RLK5,member of Receptor kinase-like protein family
AT4G32480,primary,leaf_auc,16,12.965014794150004,-0.7770421529709436,0.0003978230670348,0.0150999519944043,,
AT1G21440,primary,leaf_auc,16,11.11019797299537,0.7755704822266803,0.0004148098944783,0.0153727893649746,,
AT1G35830,primary,leaf_auc,16,6.58591664256267,0.7755704822266803,0.0004148098944783,0.0153727893649746,,
AT1G78270,primary,leaf_auc,16,9.624078119683078,0.7755704822266803,0.0004148098944783,0.0153727893649746,AtUGT85A4|UGT85A4,
AT2G26300,primary,leaf_auc,16,10.964607210378874,-0.7755704822266803,0.0004148098944783,0.0153727893649746,ATGPA1|GP|GPA1,"Encodes an alpha subunit of a heterotrimeric GTP-binding protein. The active GTP-bound form of GPA1 binds to the GTG1 and GTG2 abscisic acid (ABA) receptors and appears to affect their GTPase and GTP-binding activity, and hence, ABA binding abilities. GPA1 is a positive regulator in ABA-mediated inhibition of stomatal opening. Plants with recessive mutant alleles have complex phenotypes including: reduced brassinolide response, reduced cell divisions, round leaves, short hypocotyls.  It is likely to be involved in the signaling events that trigger unfolded protein response-associated cell death. GPA1 is also involved in sugar signaling."
AT2G31900,primary,leaf_auc,16,7.762636388315396,0.7755704822266803,0.0004148098944783,0.0153727893649746,ATMYO5|ATXIF|XIF,Encodes an novel myosin isoform.
AT2G38770,primary,leaf_auc,16,10.68058352037052,0.7755704822266803,0.0004148098944783,0.0153727893649746,EMB2765|MAC7,
AT3G09910,primary,leaf_auc,16,8.894002397062517,-0.7755704822266803,0.0004148098944783,0.0153727893649746,ATRAB18C|ATRABC2B|RABC2b,
AT3G10750,primary,leaf_auc,16,6.632727299551616,-0.7755704822266803,0.0004148098944783,0.0153727893649746,,
AT3G12920,primary,leaf_auc,16,9.777884696261994,0.7755704822266803,0.0004148098944783,0.0153727893649746,BRG3,
AT3G62290,primary,leaf_auc,16,14.422086681849825,-0.7755704822266803,0.0004148098944783,0.0153727893649746,ARFA1E|ATARFA1E,"A member of ARF GTPase family. A thaliana has 21 members of this family, known to be essential for vesicle coating and uncoating and functions in GTP-binding. The gene is shown to play a role in cell division, cell expansion and cellulose production using antisense construct."
AT4G31870,primary,leaf_auc,16,9.695850459579953,-0.7755704822266803,0.0004148098944783,0.0153727893649746,ATGPX7|GPX7|GPXL7,Encodes glutathione peroxidase.
AT5G06960,primary,leaf_auc,16,10.033705914571032,-0.7755704822266803,0.0004148098944783,0.0153727893649746,OBF5|TGA5,Encodes a basic leucine zipper (B-ZIP) containing protein that interacts with NPR1 to promote expression of salicylic acid induced genes. Binds the ocs-element.
AT5G37930,primary,leaf_auc,16,9.598509288189591,-0.7755704822266803,0.0004148098944783,0.0153727893649746,,
AT5G61960,primary,leaf_auc,16,12.789712027196188,-0.7755704822266803,0.0004148098944783,0.0153727893649746,AML1|ML1,"A member of mei2-like gene family, predominantly plant-based family of genes encoding RNA binding proteins with characteristic presence of a highly conserved RNA binding motif first described in the mei2 gene of the fission yeast S. pombe. In silico analyses reveal nine mei2 -like genes in A. thaliana. They were grouped into four distinct clades, based on overall sequence similarity and subfamily-specific sequence elements. AML1 is a member of two sister clades of mei2-like gene family, AML1 through AML5 and belongs to the clade named ALM14. AML1 is expressed during early embryo development, particularly along embryonic axis at torpedo stage, in shoot apex (weaker expression) and in the organogenic regions of floral apices."
ATMG00730,primary,leaf_auc,16,6.82752802086575,-0.7755704822266803,0.0004148098944783,0.0153727893649746,COX3,Encodes cytochrome c oxidase subunit 3.
AT1G28450,primary,leaf_auc,16,5.85107091339554,0.7749771582651955,0.0004218254822827,0.015608206092075,AGL58,
AT4G11780,primary,leaf_auc,16,5.83859033834885,0.7745099052431169,0.0004274190176988,0.0157271265246879,TRM10,
AT1G66760,primary,leaf_auc,16,10.131932725473524,-0.7740988114824172,0.0004323907220274,0.0157271265246879,,
AT3G18190,primary,leaf_auc,16,11.612306434907676,0.7740988114824172,0.0004323907220274,0.0157271265246879,CCT4,
AT3G27170,primary,leaf_auc,16,9.973767922148314,-0.7740988114824172,0.0004323907220274,0.0157271265246879,ATCLC-B|CLC-B,member of Anion channel protein family
AT3G58780,primary,leaf_auc,16,6.533303947381913,-0.7740988114824172,0.0004323907220274,0.0157271265246879,AGL1|SHP1,One of two genes (SHP1 and SHP2) that are required for fruit dehiscence. The two genes control dehiscence zone differentiation and promote the lignification of adjacent cells.
AT3G59900,primary,leaf_auc,16,6.635870898121815,0.7740988114824172,0.0004323907220274,0.0157271265246879,ARGOS,"Encodes ARGOS (Auxin-Regulated Gene Involved in Organ Size).  Inducible by auxin.  Involved in lateral organ size control. Transgenic plants expressing sense or antisense ARGOS cDNA display enlarged or reduced aerial organs, respectively. The alteration in organ size is attributable mainly to changes in cell number and the duration of organ growth."
AT4G34070,primary,leaf_auc,16,9.882880392253632,-0.7740988114824172,0.0004323907220274,0.0157271265246879,OXR6,
AT4G36440,primary,leaf_auc,16,9.926240372446102,-0.7740988114824172,0.0004323907220274,0.0157271265246879,,
AT5G10710,primary,leaf_auc,16,9.135270099601868,-0.7740988114824172,0.0004323907220274,0.0157271265246879,,
AT5G11750,primary,leaf_auc,16,8.613944895279724,0.7740988114824172,0.0004323907220274,0.0157271265246879,,
AT5G63850,primary,leaf_auc,16,11.35885470479279,0.7740988114824172,0.0004323907220274,0.0157271265246879,AAP4,Amino acid transporter whose expression is downregulated by dehydration.
AT1G70780,primary,leaf_auc,16,12.654942580637032,-0.7726271407381541,0.000450581582769,0.0162381874231288,,
AT2G18030,primary,leaf_auc,16,9.511360277699294,-0.7726271407381541,0.000450581582769,0.0162381874231288,MSRA5,
AT2G23348,primary,leaf_auc,16,6.9979645677239795,-0.7726271407381541,0.000450581582769,0.0162381874231288,,
AT3G20490,primary,leaf_auc,16,8.156008172788134,-0.7726271407381541,0.000450581582769,0.0162381874231288,KNO1,
AT4G00290,primary,leaf_auc,16,9.625832458337308,0.7726271407381541,0.000450581582769,0.0162381874231288,MSL1,
AT5G07380,primary,leaf_auc,16,7.0879709020452015,-0.7726271407381541,0.000450581582769,0.0162381874231288,,
AT5G59680,primary,leaf_auc,16,6.750654056294873,0.7719576115867208,0.0004590637305403,0.0165185730440471,,
AT1G01020,primary,leaf_auc,16,9.131690712723277,-0.771155469993891,0.0004693988052065,0.016762309685774,ARV1,
AT1G02010,primary,leaf_auc,16,9.455650220402235,-0.771155469993891,0.0004693988052065,0.016762309685774,SEC1A,member of KEULE Gene Family
AT2G41940,primary,leaf_auc,16,10.46384720766264,0.771155469993891,0.0004693988052065,0.016762309685774,ZFP8,Encodes a zinc finger protein containing only a single zinc finger.
AT4G17970,primary,leaf_auc,16,8.991478921387106,0.771155469993891,0.0004693988052065,0.016762309685774,ALMT12|ATALMT12|QUAC1,Anion transporter involved  in stomatal closure. Gene has 3 splicing variants.
AT5G19740,primary,leaf_auc,16,8.51420292766375,0.771155469993891,0.0004693988052065,0.016762309685774,LAMP1,
AT5G01881,primary,leaf_auc,16,6.473832032724475,0.7709585961160568,0.000471964487497,0.0168283943701031,,
AT1G54360,primary,leaf_auc,16,10.17106139482964,0.7696837992496278,0.0004888590156607,0.0170197181409788,TAF6B|TAF6B1|TAF6B2|TAF6B4,Encodes one of two Arabidopsis proteins with significant similarity to the histone fold TBP-associated factor TAF6.
AT2G02450,primary,leaf_auc,16,9.26442054623889,0.7696837992496278,0.0004888590156607,0.0170197181409788,ANAC034|ANAC035|AtLOV1|LOV1|NAC035,
AT2G21250,primary,leaf_auc,16,12.39822464516958,-0.7696837992496278,0.0004888590156607,0.0170197181409788,,
AT2G36830,primary,leaf_auc,16,12.192538272098062,0.7696837992496278,0.0004888590156607,0.0170197181409788,GAMMA-TIP|GAMMA-TIP1|TIP1;1,"Encodes a tonoplast intrinsic protein, which functions as water channel. It has also been shown to be able to facilitate the transport of urea and hydrogen peroxide. Highly expressed in vascular tissues of the root, stem, cauline leaves and flowers but not in the apical meristems."
AT2G38530,primary,leaf_auc,16,11.897899049329116,-0.7696837992496278,0.0004888590156607,0.0170197181409788,AtLtpI-5|cdf3|LP2|LTP2,"Involved in lipid transfer between membranes. Belongs to a family of Lipid transfer proteins. Sequence similarity to other plant/Arabidopsis LPT genes but highest similarity to LPT1. Stress and pathogen-inducible motifs found in the upstream region. Expressed in flower, leaves and siliques but absent in roots. Predicted to be a member of PR-14 pathogenesis-related protein family with the following members:   At2g38540/LTP1, At2g38530/LTP2, At5g59320/LTP3, At5g59310/LTP4, At3g51600/LTP5, At3g08770/LTP6, At2g15050/LTP7, At2g18370/LTP8, At2g15325/LTP9, At5g01870/LTP10, At4g33355/LTP11, At3g51590/LTP12, At5g44265/LTP13, At5g62065/LTP14, At4g08530/LTP15."
AT3G07550,primary,leaf_auc,16,9.262207585865088,-0.7696837992496278,0.0004888590156607,0.0170197181409788,,
AT3G09270,primary,leaf_auc,16,8.382039218573244,-0.7696837992496278,0.0004888590156607,0.0170197181409788,ATGSTU8|GSTU8,Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002).
AT3G49330,primary,leaf_auc,16,6.589317954925562,0.7696837992496278,0.0004888590156607,0.0170197181409788,,
AT3G52520,primary,leaf_auc,16,7.138687548449429,0.7696837992496278,0.0004888590156607,0.0170197181409788,,
AT3G58670,primary,leaf_auc,16,9.689662350708453,-0.7696837992496278,0.0004888590156607,0.0170197181409788,PCO5,
AT4G12560,primary,leaf_auc,16,11.080977193851638,-0.7696837992496278,0.0004888590156607,0.0170197181409788,CPR1|CPR30,"Encodes CPR30 (Constitutive Expresser of PR Genes 30), a F-Box protein that functions as a negative regulator of defense response."
